TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,VARIATION1TYPE,VARIATION1NAME,VARIATION1VALUES,VARIATION2TYPE,VARIATION2NAME,VARIATION2VALUES,SKU
"Ruby Zoisite Ring, Sterling Silver Ring, Wire Wrapped Ring, Oval Ring, Gift For Her, Large Ring, Birthday Gift, Bridesmaid Gift, Boho Ring","Ruby Zoisite Ring, Sterling Silver Ring, Wire Wrapped Ring, Oval Ring, Gift For Her, Large Ring, Birthday Gift, Bridesmaid Gift, Boho Ring 

A stunning handmade wire wrapped ring made with an 14x10mm oval Ruby Zoisite gemstone and Silver Plated Non Tarnish Wire.  This ring can also be made with Sterling Silver Filled Wire  99.5% purity.  Please select your choice from the drop down menu. 

Due to the natural composition of these stones no two are ever the same.  The one you will receive will be of the same quality however the pattern or markings will differ.

All photos have been enlarged to show close up details of the rings.

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

Zoisite with Ruby, is an amazing natural mineral combination.  Ruby is the stone of courage and strength, and purges any fear or anxiety that sit within us daily. Green Zoisite’s energy produces growth and fertility in all aspects of life. It helps us “rebirth” and have a better understanding of ourselves and our connection to the outside world. For many people who are not spiritual and just recently “awakened” their spirituality, this stone will help you along your journey of rediscovering yourself.

When Ruby and Zoisite are naturally combined into a single stone, the root, heart, and third eye chakras are all aligned and harmonize on the same vibrational level. This special combination of stones will help in the manifesting of ideas and will offer the strength and will to accomplish your dreams. 

Ruby Zoisite aligns the heart and third eye to produce a deepened understanding of what negativity you are carrying and how to conquer it. Ruby Zoisite is also one of the very few minerals that can transmute negative energies into positivity. Even leaving a piece in your daily environment will drastically benefit everyone in it.

A unique gift for a December birthday, bridesmaids, sisters, friends, graduation, prom, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag with gemstone information. 

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12,GBP,2,"Wire_Wrapped_Ring,Statement_Ring,Gift_For_Her,Bridesmaid_Gift,Promise_Ring,Birthday_Gift,Oval_Ring,Large_Ring,Graduation_Jewellery,Graduation_Gifts,Ruby_Zoisite_Ring,Sterling_Silver_Ring,Ruby_Ring","Ruby,Silver",https://i.etsystatic.com/5329957/r/il/deb326/2467707229/il_fullxfull.2467707229_hiwb.jpg,https://i.etsystatic.com/5329957/r/il/853b1f/2467719589/il_fullxfull.2467719589_enss.jpg,https://i.etsystatic.com/5329957/r/il/b8ca30/2420080692/il_fullxfull.2420080692_ha97.jpg,https://i.etsystatic.com/5329957/r/il/4c13b5/2467707077/il_fullxfull.2467707077_8rg3.jpg,https://i.etsystatic.com/5329957/r/il/dea42f/2420080588/il_fullxfull.2420080588_bznb.jpg,https://i.etsystatic.com/5329957/r/il/90d0f4/2455719513/il_fullxfull.2455719513_pf5p.jpg,https://i.etsystatic.com/5329957/r/il/7b606a/2408090426/il_fullxfull.2408090426_stqd.jpg,,,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",Style,Style,"Silver Filled Wire,Silver Plated Wire",
"Rainbow Aura Quartz Ring, Raw Stone Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Yoga Gift, Birthday Gift, Rough Stone Ring","Rainbow Aura Quartz Ring, Raw Stone Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Yoga Gift, Birthday Gift, Rough Stone Ring , Hippie Ring

A stunning handmade wire wrapped ring made with a rough Titanium Rainbow Aura Quartz gemstone approx 28x9mm, and Stainless Steel Hypoallergenic Wire. 

This ring can also be made with Sterling Silver Filled Wire 99.5% purity, or Silver Plated Wire, please make your choice from the drop down menu. 

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

Titanium Rainbow Aura Quartz can help to clear a pathway for vital life force to flow. It helps in energising all seven chakras. Wearing these stones helps to make us feel more grounded, centred and energised. 

Titanium Rainbow Aura Quartz can help to activate and enhance our mental abilities, and it is thought to make us more confident, self aware, and focused.  It also has the ability to enhance your aura, activate your rainbow body, in addition to energizing all chakras within your body and restoring the peace, balance, and harmony.

It will fill your life with meaningful positive energies, and will work to stimulate energy flow.

Affirmation: I embrace life with joy, enthusiasm and good humour, and I feel the flow of life energy running strongly through me.

 A unique gift for a birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag with gemstone information.",12,GBP,1,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Boho_Ring,Healing_Gemstones,Rainbow_Quartz_Ring,Chakra_Energy_Ring,Titanium_Quartz_Ring,Yoga_Gifts,Seven_Chakra_Jewelry,Rainbow_Aura_Quartz,Raw_stone_ring,Rough_Stone_Ring","Quartz,Silver,Titanium,Stainless steel",https://i.etsystatic.com/5329957/r/il/147426/2419982014/il_fullxfull.2419982014_5mz0.jpg,https://i.etsystatic.com/5329957/r/il/8f1040/2419982022/il_fullxfull.2419982022_t1zs.jpg,https://i.etsystatic.com/5329957/r/il/f3fc9a/2419982026/il_fullxfull.2419982026_g5oh.jpg,https://i.etsystatic.com/5329957/r/il/c93005/2419982030/il_fullxfull.2419982030_777b.jpg,https://i.etsystatic.com/5329957/r/il/392384/2467607379/il_fullxfull.2467607379_e9co.jpg,https://i.etsystatic.com/5329957/r/il/a3e3f9/2419983246/il_fullxfull.2419983246_bkl0.jpg,https://i.etsystatic.com/5329957/r/il/8f83d1/2419982028/il_fullxfull.2419982028_9xoy.jpg,https://i.etsystatic.com/5329957/r/il/01fcae/2467478777/il_fullxfull.2467478777_nz4z.jpg,https://i.etsystatic.com/5329957/r/il/1c9851/2419854378/il_fullxfull.2419854378_ldtz.jpg,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",Style,Style,"Silver Filled Wire,Silver Plated Wire,Stainless Steel Wire",
"Black Moonstone Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, Gift For Her, Birthday Gift, New Beginnings","Black Moonstone Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, Gift For Her, Birthday Gift, New Beginnings.

A beautiful handmade wire wrapped ring made with an 8mm Black Moonstone gemstone and Stainless Steel  Hypoallergenic Wire.  This ring is extremely durable and will not tarnish. 

Due to the natural composition of these stones no two are ever the same.  The one you will receive will be the same quality as the one in the photos however the pattern or markings may differ. 

All photos have been enlarged to show close up details. 

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

Black Moonstone holds the energy of the New Moon and new beginnings. Whether it's the start of a new project, a new pregnancy or setting new intentions, this is a wonderful stone to connect with during that new moon period. 

When you work with black moonstone in sync with the moon's cycle, it helps to cut through your internal layers, shedding light on the thoughts and patterns you need to let go of in order to pave your pathway to greatness. It also has a gentle protective and grounding energy that is not as prevalent in other types of Moonstone. 

Presented in an organza bag.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",10,GBP,2,"Wire_Wrapped_Ring,Statement_Ring,Gift_For_Her,Healing_Gemstones,Birthday_Gift,Moonstone_Ring,Black_Moonstone_Ring,New_Beginnings,Graduation_Gift,Stacking_Rings,Stackable_Ring,Hypoallergenic_Ring,Spiral_Ring","Moonstone,Stainless steel",https://i.etsystatic.com/5329957/r/il/799149/2420374654/il_fullxfull.2420374654_mkui.jpg,https://i.etsystatic.com/5329957/r/il/7127c6/2467586545/il_fullxfull.2467586545_n8rg.jpg,https://i.etsystatic.com/5329957/r/il/4d33a5/2467586551/il_fullxfull.2467586551_2hag.jpg,https://i.etsystatic.com/5329957/r/il/3bb460/2467999359/il_fullxfull.2467999359_a7yw.jpg,https://i.etsystatic.com/5329957/r/il/c3353b/2419961198/il_fullxfull.2419961198_kmmg.jpg,https://i.etsystatic.com/5329957/r/il/1aa57c/2467586555/il_fullxfull.2467586555_cndc.jpg,https://i.etsystatic.com/5329957/r/il/d80234/2419961194/il_fullxfull.2419961194_r8av.jpg,https://i.etsystatic.com/5329957/r/il/54f562/2419961190/il_fullxfull.2419961190_4tpg.jpg,https://i.etsystatic.com/5329957/r/il/099f6a/2455725497/il_fullxfull.2455725497_t5rk.jpg,https://i.etsystatic.com/5329957/r/il/1b9590/2408095942/il_fullxfull.2408095942_g5nc.jpg,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Amethyst Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, February Birthstone, Statement Ring, Gift For Her","Amethyst Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, February Birthstone, Statement Ring, Gift For Her

A stunning Amethyst ring, handmade and wire wrapped with an 8mm amethyst gemstone bead and Stainless Steel Hypoallergenic Wire.  This ring is extremely durable and will not tarnish. 

Due to the natural composition of these stones no two are ever the same. The one you will receive will be of the same quality however the pattern or markings will differ.

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

A unique gift for a February birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag with gemstone information.

Amethyst is a meditative and calming stone which works in the emotional, spiritual, and physical planes to provide calm, balance, patience, and peace. Amethyst energy stones repel negative energy and attract positive energy. It is a gemstone of spiritual protection that will help guide the wearer on their divine spiritual path.  

Amethyst is a gentle stone that helps to open and active the third eye chakra, the energy center associated with your mind. By infusing your head space with peaceful and relaxing energy, this stone works to clear away any chaotic, worried, or anxiety thoughts. With a clear mind, you can move through any stressful situations with a sense of peace and calm.",10,GBP,2,"Amethyst_Ring,Wire_Wrapped_Ring,Statement_Ring,Gift_For_Her,Birthday_Gift,Promise_Ring,February_Birthstone,Birthstone_Ring,Purple_Stone_Ring,Spiral_Ring,Stainless_Steel_Ring,Hypoallergenic_Ring,Anxiety_Gemstone","Amethyst,Stainless steel",https://i.etsystatic.com/5329957/r/il/6638db/2467557063/il_fullxfull.2467557063_fvua.jpg,https://i.etsystatic.com/5329957/r/il/de937a/2467557359/il_fullxfull.2467557359_5xdj.jpg,https://i.etsystatic.com/5329957/r/il/60ecad/2419931828/il_fullxfull.2419931828_fdmn.jpg,https://i.etsystatic.com/5329957/r/il/586b1b/2467557235/il_fullxfull.2467557235_60cx.jpg,https://i.etsystatic.com/5329957/r/il/c12648/2419932122/il_fullxfull.2419932122_s8e6.jpg,https://i.etsystatic.com/5329957/r/il/2ad569/2419932242/il_fullxfull.2419932242_1ww8.jpg,https://i.etsystatic.com/5329957/r/il/2e207a/2419932388/il_fullxfull.2419932388_fmc5.jpg,,,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Rose Quartz Ring, Stainless Steel, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, Gift For Her, Statement Ring, Love Gemstone, Boho","Rose Quartz Ring, Stainless Steel, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, Gift For Her, Statement Ring, Love Gemstone, Boho

A stunning handmade wire wrapped ring made with an 8mm genuine rose quartz gemstone, and hypoallergenic Stainless Steel Wire.  This ring is extremely durable and will not tarnish. 

All photos have been enlarged to show close up details. 

Due to the natural composition of these stones no two are ever the same.

All photos have been enlarged to show close up details. 

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

Rose Quartz is the stone of unconditional love, opens the heart chakra to love in all its forms, and teaches us to love ourselves. Rose Quartz is a soothing and calming stone, is believed to help lower stress and helps to raise self esteem.

Rose Quartz is most often associated with love and fertility and often referred to as the ‘love’ stone. 

A unique gift for a birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",10,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Rose_Quartz_Ring,Solitaire_Ring,Statement_Ring,Crystal_Healing,Love_Gemstone,Pink_Crystal_Ring,Stainless_Steel_Ring,Hypoallergenic_Ring,Spiral_Ring,Fertility_Stone","Rose quartz,Stainless steel",https://i.etsystatic.com/5329957/r/il/3ac22d/2419920670/il_fullxfull.2419920670_cpw3.jpg,https://i.etsystatic.com/5329957/r/il/6c3bb3/2467546035/il_fullxfull.2467546035_oyox.jpg,https://i.etsystatic.com/5329957/r/il/916cdb/2419920434/il_fullxfull.2419920434_cxs1.jpg,https://i.etsystatic.com/5329957/r/il/8bfdcb/2467546017/il_fullxfull.2467546017_r9yu.jpg,https://i.etsystatic.com/5329957/r/il/1326fc/2467545943/il_fullxfull.2467545943_781k.jpg,https://i.etsystatic.com/5329957/r/il/6f1e9b/2419920540/il_fullxfull.2419920540_roi1.jpg,https://i.etsystatic.com/5329957/r/il/b70e92/2408091700/il_fullxfull.2408091700_ak5m.jpg,https://i.etsystatic.com/5329957/r/il/a2abcc/2408091760/il_fullxfull.2408091760_rq3w.jpg,,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Rainbow Aura Quartz Ring, Raw Stone Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Yoga Gift, Birthday Gift, Rough Stone Ring","Rainbow Aura Quartz Ring, Raw Stone Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Yoga Gift, Birthday Gift, Rough Stone Ring , Hippie Ring

A stunning handmade wire wrapped ring made with a rough Titanium Rainbow Aura Quartz gemstone approx 25x10mm, and silver plated non tarnish wire. 

This ring can also be made with Sterling Silver Filled Wire, or Stainless Steel Hypoallergenic Wire, please make your choice from the drop down menu. 

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

Titanium Rainbow Aura Quartz can help to clear a pathway for vital life force to flow. It helps in energising all seven chakras. Wearing these stones helps to make us feel more grounded, centred and energised. 

Titanium Rainbow Aura Quartz can help to activate and enhance our mental abilities, and it is thought to make us more confident, self aware, and focused.  It also has the ability to enhance your aura, activate your rainbow body, in addition to energizing all chakras within your body and restoring the peace, balance, and harmony.

It will fill your life with meaningful positive energies, and will work to stimulate energy flow.

Affirmation: I embrace life with joy, enthusiasm and good humour, and I feel the flow of life energy running strongly through me.

 A unique gift for a birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag with gemstone information.",12,GBP,1,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Boho_Ring,Healing_Gemstones,Rainbow_Quartz_Ring,Chakra_Energy_Ring,Titanium_Quartz_Ring,Yoga_Gifts,Seven_Chakra_Jewelry,Rainbow_Aura_Quartz,Raw_stone_ring,Rough_Stone_Ring","Quartz,Silver,Titanium,Stainless steel",https://i.etsystatic.com/5329957/r/il/23f9ff/2467478511/il_fullxfull.2467478511_rqi5.jpg,https://i.etsystatic.com/5329957/r/il/5e77e0/2419853096/il_fullxfull.2419853096_itru.jpg,https://i.etsystatic.com/5329957/r/il/f4f535/2467478421/il_fullxfull.2467478421_dvm4.jpg,https://i.etsystatic.com/5329957/r/il/362319/2419853260/il_fullxfull.2419853260_23lk.jpg,https://i.etsystatic.com/5329957/r/il/60de62/2419853280/il_fullxfull.2419853280_8nsg.jpg,https://i.etsystatic.com/5329957/r/il/752f8a/2419853156/il_fullxfull.2419853156_5bp2.jpg,https://i.etsystatic.com/5329957/r/il/01fcae/2467478777/il_fullxfull.2467478777_nz4z.jpg,https://i.etsystatic.com/5329957/r/il/1c9851/2419854378/il_fullxfull.2419854378_ldtz.jpg,,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",Style,Style,"Silver Filled Wire,Silver Plated Wire,Stainless Steel Wire",
"Tigers Eye Ring, Cabochon Ring, Adjustable Ring, Statement Ring, Gift For Her, Birthday Gift, Bridesmaid Gift, Graduation Gift, Friendship","Tigers Eye Ring, Cabochon Ring, Adjustable Ring, Statement Ring, Gift For Her, Birthday Gift, Bridesmaid Gift, Graduation Gift, Friendship

Beautiful Tigers Eye statement ring handmade with a high domed genuine Tigers Eye gemstone cabochon 14x10mm mounted on a silver plated brass ring.

This ring is adjustable and will fit all sizes.

Beautifully presented in an organza bag ready to give as a gift.

A stone of protection, Tiger Eye may also bring good luck to the wearer. It has the power to focus the mind, promoting mental clarity, assisting us to resolve problems objectively and unclouded by emotions.

Particularly useful for healing psychosomatic illnesses, dispelling fear and anxiety. Balancing yin-yang and energising the emotional body, Tiger Eye stabilises mood swings, imbues us with willpower, purpose, courage and self-confidence, and releases tension.

A unique gift for a birthday, bridesmaids, graduation, sisters, friends, mothers day, or a promise ring for somebody special.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12.45,GBP,2,"Cocktail_Ring,Statement_Ring,Gift_For_Her,Birthday_Gift,adjustable_ring,Cabochon_Ring,Mother's_day,Tigers_Eye_Ring,Tigers_Eye_Jewelry,Tigers_Eye_Cabochon,Protection_Ring,Bridesmaid_Gift,Earthy_Boho_Ring","Silver,Brass",https://i.etsystatic.com/5329957/r/il/5358dd/2273930702/il_fullxfull.2273930702_79bm.jpg,https://i.etsystatic.com/5329957/r/il/c27613/2273932076/il_fullxfull.2273932076_jhon.jpg,https://i.etsystatic.com/5329957/r/il/a9c004/2321531423/il_fullxfull.2321531423_hibq.jpg,https://i.etsystatic.com/5329957/r/il/d8fa6b/2321531427/il_fullxfull.2321531427_pocj.jpg,https://i.etsystatic.com/5329957/r/il/93213b/2321531389/il_fullxfull.2321531389_epn3.jpg,https://i.etsystatic.com/5329957/r/il/14048c/2273932074/il_fullxfull.2273932074_o2oa.jpg,https://i.etsystatic.com/5329957/r/il/0e92c2/2321531435/il_fullxfull.2321531435_d8i9.jpg,,,,,,,,,,
"Citrine Earrings, Long Dangle Earrings, November Birthstone, Birthday Gift, Celestial Earrings, Sun Goddess Jewelry, Boho, Gift For Her","Citrine Earrings, Long Dangle Earrings, November Birthstone, Birthday Gift, Celestial Earrings, Sun Goddess Jewelry, Boho, Gift For Her 

Gorgeous citrine earrings handmade with raw citrine gemstone nuggets, antique bronze sun charms, and bronze plated kidney wires.

If you prefer fish hook earwires please contact me and I can change them for you.

Citrine is the birthstone for November, and would be a perfect November birthday gift for a friend, sister, mother, sun goddess, sun worshipper, for yourself or someone special. 

Presented in an organza bag with gemstone information.

Citrine is a success and prosperity stone to the point that it is called the ""Success Stone.""
It is said to promote and manifest success and abundance in all areas, and in many ways.
In addition to manifesting abundance, citrine also brings energies of generosity so that the prosperity and success is shared.

Citrine is also a stone that brings hope, and can clear negative energy and influences from the aura. It is useful for meditation, psychic awareness, and spiritual development. By removing unwanted energies it paves the way for this spiritual and psychic growth. It is also excellent for dream recall and dream work.

Citrine is associated with the root, sacral and solar plexus chakras. By connecting with the sacral chakra, the citrine healing properties are most effective in stimulating an increase in sexual and creative fertility. The conception of both ideas and life can be plentiful under citrine’s power to motivate. It also links to the root chakra to bring the physical energy up to the emotional, and raise all energy to a higher plane. As this chakra is an area where people often suffer energy blocks, citrine can be crucial to clear that block. The solar plexus is the central energy distributer, so citrine’s connection to this chakra will elevate energy levels and general circulation.",8,GBP,1,"Citrine_Earrings,Healing_Crystals,Chakra_Jewelry,Success_Stone,Chakra_Crystals,Sun_Earrings,Long_Dangle_Earrings,Sun_Goddess_Jewelry,Celestial_Earrings,Celestial_Jewelry,Gift_For_Her,November_Birthstone,Birthday_Gift","Citrine,Bronze",https://i.etsystatic.com/5329957/r/il/2fff49/2418475312/il_fullxfull.2418475312_e8qy.jpg,https://i.etsystatic.com/5329957/r/il/3c1ddb/2466099853/il_fullxfull.2466099853_omml.jpg,https://i.etsystatic.com/5329957/r/il/9a30ec/2418475380/il_fullxfull.2418475380_m8kt.jpg,https://i.etsystatic.com/5329957/r/il/299cec/2466099927/il_fullxfull.2466099927_7ek5.jpg,https://i.etsystatic.com/5329957/r/il/fca519/2418475440/il_fullxfull.2418475440_3las.jpg,,,,,,,,,,,,
"White Pearl Earrings, Long Dangle Drop Earrings, Boho Bride Earrings, Wedding Jewelry, Gift For Bride, Bridal Jewelry, Birthday Gift","White Pearl Earrings, Long Dangle Drop Earrings, Boho Bride Earrings, Wedding Jewelry, Gift For Bride, Bridal Jewelry, Birthday Gift

These stunning handmade earrings are adorned with swarovski elements white crystal pearls, ornate antique silver plated leaf bead caps, suspended from silver plated nickel free kidney earwires.

Perfect gift for a bride for her wedding day.

Presented in an organza gift bag.",8,GBP,2,"Wedding_Jewelry,Gift_For_Bride,Bridal_Jewelry,Pearl_Drop_Earrings,pearl_earrings,white_pearl_earrings,bride_earrings,birthday_gift,dangle_drop_earrings,Boho_Bride_Jewelry,Boho_Bride_Earrings,Long_Drop_Earrings,Swarovski_Earrings",Silver,https://i.etsystatic.com/5329957/r/il/0360ec/2418443392/il_fullxfull.2418443392_pxvi.jpg,https://i.etsystatic.com/5329957/r/il/1a3fb9/2418443336/il_fullxfull.2418443336_obnk.jpg,https://i.etsystatic.com/5329957/r/il/95d81a/2418443340/il_fullxfull.2418443340_3aie.jpg,https://i.etsystatic.com/5329957/r/il/89a24a/2418443364/il_fullxfull.2418443364_587g.jpg,https://i.etsystatic.com/5329957/r/il/3b5bd0/2466067583/il_fullxfull.2466067583_b2ci.jpg,https://i.etsystatic.com/5329957/r/il/d1c12b/2466070635/il_fullxfull.2466070635_g6wv.jpg,,,,,,,,,,,
"Turquoise Earrings, Bronze Earrings, Long Dangle Drop Earrings, Boho Earrings, Bohemian Jewelry, Natural Stone Earrings, Turquoise Jewelry","Turquoise Earrings, Bronze Earrings, Long Dangle Drop Earrings, Boho Earrings, Bohemian Jewelry, Natural Stone Earrings, Turquoise Jewelry 

Handmade With a Turquoise Gemstone Beads, Crystal Rondelle Beads, Ornate Bronze Bead Caps & Bronze Plated Kidney Earwires

Drop Length approx 55mm

Turquoise is known as a Power Stone and is believed to strengthen and align the chakras, and cleanse the energy centres

It can also facilitate attunement to the spiritual plane and brings strong psychic powers to the bearer

Native Americans call it the ""Stone of Heaven"" and believe it can build a spiritual bridge between worlds

It is also known as a ""Stone of Yin"" 

Turquoise is the Birthstone for December.",8,GBP,1,"Gemstone_Earrings,Gift_For_Her,Gemstone_Jewelry,Handmade_Earrings,Bohemian_Jewelry,Turquoise_Jewelry,Dangle_drop_earrings,Birthstone_earrings,Long_Drop_Earrings,Turquoise_Earrings,Natural_Stone,December_Birthstone,Blue_Boho_Earrings","Turquoise,Bronze",https://i.etsystatic.com/5329957/r/il/afb844/2468206909/il_fullxfull.2468206909_ggem.jpg,https://i.etsystatic.com/5329957/r/il/c7f5d1/2420580596/il_fullxfull.2420580596_sjy5.jpg,https://i.etsystatic.com/5329957/r/il/12388d/2420580670/il_fullxfull.2420580670_os44.jpg,,,,,,,,,,,,,,
"Olive Crystal Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Promise Ring, Bohemian Messy Wire Ring, Black Ring, Friendship Gift","Olive Crystal Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Promise Ring, Bohemian Messy Wire Ring, Black Ring, Friendship Gift

A stunning handmade wire wrapped ring made with a 10mm olive firepolished crystal bead, and black copper wire.

It has been wrapped with 20g wire

Please select size required from drop down menu.  I can make these rings from US sizes 5 to 13 including half sizes.

UK customers, please select size from drop down menu and if you are unsure of your size please contact me.

A unique gift for a birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.",8,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Handmade_Wire_Ring,Promise_Ring,Boho_Ring,Birthday_Gift,Black_Wire_Ring,Statement_Ring,Messy_Wire_Ring,Friendship__Ring,Bridesmaid_Gift,Olive_Crystal_Ring,Mother's_day",Copper,https://i.etsystatic.com/5329957/r/il/760559/2243070337/il_fullxfull.2243070337_15f5.jpg,https://i.etsystatic.com/5329957/r/il/d2adf7/2195523398/il_fullxfull.2195523398_sy0s.jpg,https://i.etsystatic.com/5329957/r/il/27d37b/2195523194/il_fullxfull.2195523194_hlih.jpg,https://i.etsystatic.com/5329957/r/il/b76307/2243070431/il_fullxfull.2243070431_1kh3.jpg,https://i.etsystatic.com/5329957/r/il/6db180/2195523114/il_fullxfull.2195523114_iabi.jpg,https://i.etsystatic.com/5329957/r/il/ea4edd/2243070669/il_fullxfull.2243070669_a1w0.jpg,https://i.etsystatic.com/5329957/r/il/c79b9a/2243070797/il_fullxfull.2243070797_jyy5.jpg,https://i.etsystatic.com/5329957/r/il/8a0e48/2195523490/il_fullxfull.2195523490_dbg1.jpg,https://i.etsystatic.com/5329957/r/il/a09bde/2195523540/il_fullxfull.2195523540_jz4b.jpg,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
